run_id,dataset,split_id,split_seed,training_seed,model,checkpoint_policy,config_hash,split_hash,output_dir,status,analysis_role
run_0604,organamnist,split_06,1006,42,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0604,pending,primary_analysis
run_0605,organamnist,split_06,1006,42,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0605,pending,primary_analysis
run_0606,organamnist,split_06,1006,42,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0606,pending,primary_analysis
run_0607,organamnist,split_06,1006,42,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0607,pending,primary_analysis
run_0608,organamnist,split_06,1006,42,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0608,pending,primary_analysis
run_0609,organamnist,split_06,1006,52,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0609,pending,primary_analysis
run_0610,organamnist,split_06,1006,52,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0610,pending,primary_analysis
run_0611,organamnist,split_06,1006,52,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0611,pending,primary_analysis
run_0612,organamnist,split_06,1006,52,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0612,pending,primary_analysis
run_0613,organamnist,split_06,1006,52,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0613,pending,primary_analysis
run_0614,organamnist,split_06,1006,52,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0614,pending,primary_analysis
run_0615,organamnist,split_06,1006,52,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0615,pending,primary_analysis
run_0616,organamnist,split_06,1006,52,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0616,pending,primary_analysis
run_0617,organamnist,split_06,1006,62,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0617,pending,primary_analysis
run_0618,organamnist,split_06,1006,62,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0618,pending,primary_analysis
run_0619,organamnist,split_06,1006,62,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0619,pending,primary_analysis
run_0620,organamnist,split_06,1006,62,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0620,pending,primary_analysis
run_0621,organamnist,split_06,1006,62,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0621,pending,primary_analysis
run_0622,organamnist,split_06,1006,62,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0622,pending,primary_analysis
run_0623,organamnist,split_06,1006,62,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0623,pending,primary_analysis
run_0624,organamnist,split_06,1006,62,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0624,pending,primary_analysis
run_0625,organamnist,split_06,1006,72,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0625,pending,primary_analysis
run_0626,organamnist,split_06,1006,72,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0626,pending,primary_analysis
run_0627,organamnist,split_06,1006,72,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0627,pending,primary_analysis
run_0628,organamnist,split_06,1006,72,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0628,pending,primary_analysis
run_0629,organamnist,split_06,1006,72,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0629,pending,primary_analysis
run_0630,organamnist,split_06,1006,72,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0630,pending,primary_analysis
run_0631,organamnist,split_06,1006,72,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0631,pending,primary_analysis
run_0632,organamnist,split_06,1006,72,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0632,pending,primary_analysis
run_0633,organamnist,split_06,1006,82,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0633,pending,primary_analysis
run_0634,organamnist,split_06,1006,82,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0634,pending,primary_analysis
run_0635,organamnist,split_06,1006,82,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0635,pending,primary_analysis
run_0636,organamnist,split_06,1006,82,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0636,pending,primary_analysis
run_0637,organamnist,split_06,1006,82,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0637,pending,primary_analysis
run_0638,organamnist,split_06,1006,82,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0638,pending,primary_analysis
run_0639,organamnist,split_06,1006,82,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0639,pending,primary_analysis
run_0640,organamnist,split_06,1006,82,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,cb396def8108970a510058b410909bef76e5b45fc94e81a852f18bb97648fa4c,research-lab/experiments/registered-workflow/runs/primary/run_0640,pending,primary_analysis
run_0641,organamnist,split_07,1007,42,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0641,pending,primary_analysis
run_0642,organamnist,split_07,1007,42,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0642,pending,primary_analysis
run_0643,organamnist,split_07,1007,42,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0643,pending,primary_analysis
run_0644,organamnist,split_07,1007,42,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0644,pending,primary_analysis
run_0645,organamnist,split_07,1007,42,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0645,pending,primary_analysis
run_0646,organamnist,split_07,1007,42,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0646,pending,primary_analysis
run_0647,organamnist,split_07,1007,42,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0647,pending,primary_analysis
run_0648,organamnist,split_07,1007,42,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0648,pending,primary_analysis
run_0649,organamnist,split_07,1007,52,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0649,pending,primary_analysis
run_0650,organamnist,split_07,1007,52,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0650,pending,primary_analysis
run_0651,organamnist,split_07,1007,52,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0651,pending,primary_analysis
run_0652,organamnist,split_07,1007,52,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0652,pending,primary_analysis
run_0653,organamnist,split_07,1007,52,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0653,pending,primary_analysis
run_0654,organamnist,split_07,1007,52,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0654,pending,primary_analysis
run_0655,organamnist,split_07,1007,52,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0655,pending,primary_analysis
run_0656,organamnist,split_07,1007,52,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0656,pending,primary_analysis
run_0657,organamnist,split_07,1007,62,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0657,pending,primary_analysis
run_0658,organamnist,split_07,1007,62,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0658,pending,primary_analysis
run_0659,organamnist,split_07,1007,62,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0659,pending,primary_analysis
run_0660,organamnist,split_07,1007,62,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0660,pending,primary_analysis
run_0661,organamnist,split_07,1007,62,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0661,pending,primary_analysis
run_0662,organamnist,split_07,1007,62,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0662,pending,primary_analysis
run_0663,organamnist,split_07,1007,62,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0663,pending,primary_analysis
run_0664,organamnist,split_07,1007,62,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0664,pending,primary_analysis
run_0665,organamnist,split_07,1007,72,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0665,pending,primary_analysis
run_0666,organamnist,split_07,1007,72,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0666,pending,primary_analysis
run_0667,organamnist,split_07,1007,72,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0667,pending,primary_analysis
run_0668,organamnist,split_07,1007,72,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0668,pending,primary_analysis
run_0669,organamnist,split_07,1007,72,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0669,pending,primary_analysis
run_0670,organamnist,split_07,1007,72,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0670,pending,primary_analysis
run_0671,organamnist,split_07,1007,72,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0671,pending,primary_analysis
run_0672,organamnist,split_07,1007,72,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0672,pending,primary_analysis
run_0673,organamnist,split_07,1007,82,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0673,pending,primary_analysis
run_0674,organamnist,split_07,1007,82,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0674,pending,primary_analysis
run_0675,organamnist,split_07,1007,82,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0675,pending,primary_analysis
run_0676,organamnist,split_07,1007,82,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0676,pending,primary_analysis
run_0677,organamnist,split_07,1007,82,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0677,pending,primary_analysis
run_0678,organamnist,split_07,1007,82,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0678,pending,primary_analysis
run_0679,organamnist,split_07,1007,82,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0679,pending,primary_analysis
run_0680,organamnist,split_07,1007,82,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,2cc9a918eb09cea04b62e58c9866a8028c7be2a071aceb6c7f2712f2fa19be39,research-lab/experiments/registered-workflow/runs/primary/run_0680,pending,primary_analysis
run_0681,organamnist,split_08,1008,42,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0681,pending,primary_analysis
run_0682,organamnist,split_08,1008,42,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0682,pending,primary_analysis
run_0683,organamnist,split_08,1008,42,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0683,pending,primary_analysis
run_0684,organamnist,split_08,1008,42,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0684,pending,primary_analysis
run_0685,organamnist,split_08,1008,42,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0685,pending,primary_analysis
run_0686,organamnist,split_08,1008,42,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0686,pending,primary_analysis
run_0687,organamnist,split_08,1008,42,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0687,pending,primary_analysis
run_0688,organamnist,split_08,1008,42,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0688,pending,primary_analysis
run_0689,organamnist,split_08,1008,52,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0689,pending,primary_analysis
run_0690,organamnist,split_08,1008,52,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0690,pending,primary_analysis
run_0691,organamnist,split_08,1008,52,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0691,pending,primary_analysis
run_0692,organamnist,split_08,1008,52,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0692,pending,primary_analysis
run_0693,organamnist,split_08,1008,52,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0693,pending,primary_analysis
run_0694,organamnist,split_08,1008,52,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0694,pending,primary_analysis
run_0695,organamnist,split_08,1008,52,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,dd0f4c9bd9785533c8bf5987a20c1a640f0c4d67d86379aefcede2fe418108a9,research-lab/experiments/registered-workflow/runs/primary/run_0695,pending,primary_analysis
